              x               y               z
      0.4969561       0.3230936       0.3021136
      0.9696159       0.3184176       0.7764552
      0.3598888       0.4527006      0.03680857
      0.2926977       0.8975356       0.6441754
      0.8415369       0.3627896       0.4281508
      0.2737382       0.9669264       0.8351504
      0.2690608       0.6527252       0.1571403
      0.1237989       0.8091896       0.2355274
      0.7598535        0.181775       0.1956545
      0.6969088       0.3850838       0.5250054
      0.2526535        0.615988        0.441929
      0.2167163       0.4587482       0.6039671
       0.177009      0.09714214        0.257953
       0.605591        0.453811       0.2777348
      0.5177804       0.9136805       0.3246943
      0.5566377       0.2818965       0.4352169
      0.2141326       0.3485145       0.9831879
      0.8738404       0.7660983       0.1614978
      0.6035545       0.4427856       0.5059939
      0.0508178       0.9571837       0.7106224
      0.4489326       0.8641297       0.5299765
      0.6499309       0.3265592       0.9836758
      0.9950478       0.6658489      0.04957061
      0.3768343      0.01217217       0.7131228
      0.8584633       0.1471071       0.7657488
      0.6160213       0.5062665       0.9320709
      0.8060563      0.02028309       0.1445857
      0.9797859       0.5350374       0.2328748
      0.2725266     0.008500938       0.7068849
      0.5126353       0.7455438       0.7258539
      0.3935397       0.4010004       0.4355459
      0.9094662        0.809112        0.775844
      0.8290293       0.3986453       0.2245889
      0.5942019       0.0858651       0.4015065
      0.1659274       0.9405676       0.7507559
    0.002333957       0.5111266       0.7709084
      0.2763664       0.5741806       0.8086354
       0.303415       0.2718874       0.2706539
      0.7704254       0.3718797       0.1926795
      0.8619875       0.4650847       0.8949061
      0.2915935       0.4216701        0.605997
      0.9790687       0.9951641       0.4009124
      0.7950012        0.431273       0.6161602
      0.1259575       0.3581409       0.5468394
      0.6302962       0.4242211       0.8214083
      0.0638902       0.8868097       0.4595315
      0.4251205       0.7528951       0.8754839
      0.8580725       0.0416908       0.1067145
       0.203657       0.6168332       0.8772916
      0.3448333       0.2916559       0.3314575
      0.7768472       0.6776754       0.3301645
      0.1015097       0.8278523       0.3811297
      0.6218997      0.05355126        0.459735
      0.2115983       0.5865553       0.6683122
      0.1437661       0.8137545       0.2665025
     0.04747736       0.8074171       0.5843539
      0.1256279       0.3947458        0.278753
      0.5976245       0.1447876       0.2870412
     0.08946084       0.7744818       0.2862118
       0.968056       0.3194469       0.3909481
      0.9402624       0.8969089      0.03322606
       0.863797       0.6615668      0.08391647
      0.2482235       0.3279964      0.01879633
     0.06454375       0.2860806       0.4019402
      0.7339245       0.5264583       0.3214186
      0.4628118      0.05086777       0.8979944
      0.9832032       0.8497499       0.1822942
      0.3080606       0.6343682       0.8289113
      0.9313183       0.2776156       0.7425174
      0.7997402       0.9460771       0.1126008
      0.1833168       0.5632816      0.02104477
      0.3842125       0.2553598       0.8460138
      0.9724072       0.8439765        0.508414
      0.1905496       0.4590334       0.1880564
      0.1851842       0.2617495       0.2948743
     0.09382739       0.4362721       0.1458071
      0.3439845        0.753149       0.4496932
      0.5952247       0.2877853       0.3194723
      0.5254508       0.4376316       0.2354998
        0.57253       0.5578835        0.608414
        0.47835       0.7233812       0.6206482
      0.6015782     0.004199617       0.7828013
      0.6387233       0.8117202       0.5734113
      0.4460868       0.6817085       0.6628905
      0.5746642         0.58828       0.3252336
      0.7158076       0.6257274        0.781046
      0.7287223       0.9357466       0.3750665
      0.1606108       0.2695802       0.4550455
      0.4860898       0.5453772       0.8197903
      0.7332423       0.5511135       0.4459475
      0.9668022       0.6434088        0.210657
      0.5234988       0.9269115       0.5082589
       0.735772      0.02442627       0.9627539
      0.5121076        0.427458       0.6370945
      0.7702648       0.1933728       0.2458625
      0.9309944        0.167863       0.5765418
      0.2886266       0.8086366       0.8326455
      0.5985758       0.6404002       0.2107153
      0.1553803       0.5663428       0.3540466
      0.8593171       0.4527427       0.7017057
      0.5074763        0.985117       0.8359907
       0.129346       0.8588872       0.7655014
      0.5272851       0.7650572       0.7097775
      0.8082242       0.8703479       0.2744513
       0.335102       0.1946445       0.3384321
      0.6168087       0.8199936    0.0003697872
      0.8371799       0.5406047       0.2253966
      0.4571414       0.2726447       0.3534524
      0.9363038       0.9343143       0.3653506
     0.04704127       0.9403249       0.6039527
      0.6390083       0.2886671       0.9547101
     0.04725344        0.748064       0.2957465
     0.07945982       0.3402114       0.6033799
      0.1775932       0.1356116       0.5926966
      0.4568368       0.3006345       0.6188635
      0.1515937       0.9883971        0.590485
    0.002842954       0.4198627       0.8900287
      0.9463138      0.09059507       0.1705937
       0.281835       0.4323264       0.8130274
      0.6325562       0.3509526      0.08069606
      0.8665372       0.2117368       0.6446647
      0.8171506       0.2273891      0.03575291
    0.008663991        0.255386       0.2003247
      0.6855935      0.08977939       0.6933444
      0.5048138        0.639872        0.739783
      0.2200599       0.9624978       0.2822577
      0.9345902      0.03372233       0.4785473
      0.6266571       0.3851015        0.594139
      0.6017315     0.001327553       0.6331147
      0.9060939         0.71823       0.5133819
      0.3240893        0.241883        0.948165
      0.5763583       0.3548581        0.505578
      0.6368785       0.4983405       0.9474054
      0.8185223      0.06857825       0.5737113
      0.3741624       0.4415372       0.2202693
      0.3866752       0.1594658       0.3297685
      0.4341735       0.1842199       0.9089665
      0.7154972       0.8787895         0.33256
     0.02282636       0.2322776       0.2021096
      0.2339833      0.05445284       0.9769108
      0.5794609       0.1662904       0.3281415
      0.8239283       0.1249074       0.8971041
      0.3664296       0.8057022       0.6146708
      0.7604935       0.3758775        0.932796
      0.8745847       0.7223896       0.6918282
      0.1963521       0.6538747       0.1841907
       0.956855       0.2890645       0.8380169
      0.5387981       0.2818907       0.8124687
      0.7352287       0.8753387       0.2733346
      0.5886122       0.5224574      0.06559329
      0.2639598       0.8654143       0.1643099
      0.6021654       0.2633301       0.1359054
      0.5813782     0.001887717       0.7146558
      0.1443043        0.684822       0.7439486
      0.2811439       0.4684151       0.3450165
      0.6658478       0.5382252       0.9090089
      0.6243907       0.4276907       0.3603839
      0.3092725       0.4945228       0.1850515
      0.5283577       0.4123143        0.945165
      0.2394613       0.5259147       0.3875989
      0.1731799       0.5264779       0.3979911
      0.7801104       0.9183326       0.2617175
      0.9150247      0.03389904       0.6134251
       0.526006       0.7558309       0.5903407
      0.8443762        0.238008       0.5167162
       0.468277       0.8712111       0.5619668
       0.754245       0.0863745       0.5337705
      0.9478012       0.4104056       0.6896194
      0.4925897       0.6043803       0.7215547
       0.681129       0.1747278      0.07461484
      0.1762518       0.5794778       0.3727279
      0.2357998         0.20353       0.6104318
